,protocol,dst_addr,src_port,dst_port,forward_addr,app_name
10368,udp,202.120.224.26,55142,53,10.177.71.215,DNS
10373,udp,202.120.224.26,60846,53,10.177.71.215,DNS
10374,udp,202.120.224.26,62268,53,10.177.71.215,DNS
10375,tcp,121.194.10.213,58732,443,10.177.71.215,CSDN
10378,udp,202.120.224.26,57216,53,10.177.71.215,DNS
10383,udp,202.120.224.26,63508,53,10.177.71.215,DNS
10384,udp,202.120.224.26,57830,53,10.177.71.215,DNS
10392,tcp,36.25.241.89,58736,443,10.177.71.215,CSDN
10394,udp,202.120.224.26,63477,53,10.177.71.215,DNS
10395,tcp,104.208.16.88,58566,443,10.177.71.215,Microsoft通用协议
10411,tcp,122.205.109.36,58704,443,10.177.71.215,百度
10413,udp,202.120.224.26,61155,53,10.177.71.215,DNS
10429,tcp,36.25.241.89,58751,443,10.177.71.215,CSDN
10431,udp,202.120.224.26,60466,53,10.177.71.215,DNS
10433,udp,202.120.224.26,50813,53,10.177.71.215,DNS
10438,tcp,50.116.102.111,58677,443,10.177.71.215,HTTPS
10446,tcp,122.205.109.36,58700,443,10.177.71.215,百度
10452,tcp,104.208.16.88,58757,443,10.177.71.215,Microsoft通用协议
10460,tcp,122.205.109.36,58702,443,10.177.71.215,百度
10463,tcp,122.205.109.36,58699,443,10.177.71.215,百度
10469,udp,202.120.224.26,49537,53,10.177.71.215,DNS
10473,tcp,122.205.109.36,58703,443,10.177.71.215,百度
10476,udp,202.120.224.26,62773,53,10.177.71.215,DNS
10502,udp,202.120.224.26,62212,53,10.177.71.215,DNS
10573,udp,202.120.224.26,58599,53,10.177.71.215,DNS
10605,tcp,50.116.102.111,58682,443,10.177.71.215,HTTPS
10606,tcp,50.116.102.111,58683,443,10.177.71.215,HTTPS
10613,tcp,50.116.102.111,58675,443,10.177.71.215,HTTPS
10626,tcp,13.107.13.93,58412,443,10.177.71.215,Microsoft通用协议
10634,tcp,50.116.102.111,58680,443,10.177.71.215,HTTPS
10648,udp,202.120.224.26,64248,53,10.177.71.215,DNS
10654,tcp,13.107.42.18,58553,443,10.177.71.215,VSCode
10666,tcp,50.116.102.111,58681,443,10.177.71.215,HTTPS
10767,tcp,35.80.246.195,58527,443,10.177.71.215,火狐通用协议
10833,udp,202.120.224.26,64182,53,10.177.71.215,DNS
10834,udp,202.120.224.26,49532,53,10.177.71.215,DNS
10844,udp,202.120.224.26,49546,53,10.177.71.215,DNS
10858,udp,202.120.224.26,61182,53,10.177.71.215,DNS
10874,tcp,202.120.224.58,58668,443,10.177.71.215,SSL
10878,udp,202.120.224.26,49437,53,10.177.71.215,DNS
10879,tcp,202.120.224.58,58669,443,10.177.71.215,HTTPS
10883,udp,202.120.224.26,52026,53,10.177.71.215,DNS
10907,udp,202.120.224.26,64251,53,10.177.71.215,DNS
10923,udp,61.129.42.6,55974,53,10.177.71.215,DNS
10937,tcp,34.149.100.209,58763,443,10.177.71.215,火狐通用协议
10950,udp,202.120.224.26,51470,53,10.177.71.215,DNS
10967,udp,202.120.224.26,57165,53,10.177.71.215,DNS
10968,tcp,20.43.132.130,58415,443,10.177.71.215,VSCode
10975,udp,61.129.42.6,57165,53,10.177.71.215,DNS
10976,udp,202.120.224.26,55974,53,10.177.71.215,DNS
11024,udp,34.107.141.31,59692,443,10.177.71.215,QUIC
11232,tcp,99.84.140.75,58716,443,10.177.71.215,谷歌数据统计
11592,tcp,182.61.200.130,58679,443,10.177.71.215,百度网盘
11609,tcp,180.101.49.192,58666,443,10.177.71.215,百度网盘
11621,tcp,182.61.200.56,58697,443,10.177.71.215,百度
11634,tcp,180.101.49.192,58662,443,10.177.71.215,百度网盘
11654,tcp,182.61.200.239,58694,443,10.177.71.215,百度
11661,tcp,182.61.200.239,58696,443,10.177.71.215,百度
11684,tcp,47.95.182.167,58747,443,10.177.71.215,CSDN
11685,tcp,182.61.200.239,58698,443,10.177.71.215,百度
11867,tcp,182.61.62.49,58742,443,10.177.71.215,百度
11889,tcp,182.61.200.239,58693,443,10.177.71.215,百度
12210,tcp,222.192.187.168,58073,443,10.177.71.215,爱快云平台
12460,tcp,20.198.162.78,57807,443,10.177.71.215,OneDrive
12557,tcp,151.101.76.176,58834,443,10.177.71.215,TCP三次握手
12737,udp,202.120.224.26,55332,53,10.177.71.215,DNS
12758,udp,61.129.42.6,57605,53,10.177.71.215,DNS
12766,udp,202.120.224.26,58590,53,10.177.71.215,DNS
12768,udp,61.129.42.6,58590,53,10.177.71.215,DNS
12775,udp,202.120.224.26,57605,53,10.177.71.215,DNS
12849,tcp,151.101.76.176,58838,443,10.177.71.215,HTTPS
12866,udp,202.120.224.26,52498,53,10.177.71.215,DNS
12867,udp,202.120.224.26,62420,53,10.177.71.215,DNS
12878,udp,202.120.224.26,57855,53,10.177.71.215,DNS
12884,udp,202.120.224.26,64316,53,10.177.71.215,DNS
12896,udp,202.120.224.26,56407,53,10.177.71.215,DNS
12897,udp,202.120.224.26,56595,53,10.177.71.215,DNS
12900,udp,202.120.224.26,56403,53,10.177.71.215,DNS
12905,udp,202.120.224.26,61603,53,10.177.71.215,DNS
12906,udp,61.129.42.6,52079,53,10.177.71.215,DNS
12909,udp,202.120.224.26,52079,53,10.177.71.215,DNS
12917,udp,61.129.42.6,57855,53,10.177.71.215,DNS
12967,udp,61.129.42.6,62420,53,10.177.71.215,DNS
12994,udp,61.129.42.6,56403,53,10.177.71.215,DNS
13087,udp,61.129.42.6,54644,53,10.177.71.215,DNS
13092,udp,202.120.224.26,53554,53,10.177.71.215,DNS
13094,udp,202.120.224.26,53884,53,10.177.71.215,DNS
13104,udp,202.120.224.26,54644,53,10.177.71.215,DNS
13116,udp,202.120.224.26,59939,53,10.177.71.215,DNS
13126,udp,61.129.42.6,53884,53,10.177.71.215,DNS
13143,udp,61.129.42.6,53554,53,10.177.71.215,DNS
13161,udp,202.120.224.26,52001,53,10.177.71.215,DNS
13178,udp,202.120.224.26,59655,53,10.177.71.215,DNS
13186,udp,61.129.42.6,52001,53,10.177.71.215,DNS
13194,udp,202.120.224.26,51471,53,10.177.71.215,DNS
13223,tcp,182.61.200.7,58641,443,10.177.71.215,百度
13383,tcp,222.199.191.48,58664,443,10.177.71.215,百度翻译
13409,tcp,222.199.191.36,58644,443,10.177.71.215,百度
13424,tcp,222.199.191.38,58655,443,10.177.71.215,百度
13611,tcp,222.199.191.36,58647,443,10.177.71.215,百度
13625,tcp,222.199.191.36,58648,443,10.177.71.215,百度
13646,tcp,122.205.109.36,58645,443,10.177.71.215,百度
13685,tcp,49.4.45.146,58741,443,10.177.71.215,CSDN
13748,tcp,49.4.45.146,58740,443,10.177.71.215,CSDN
13842,tcp,23.200.74.8,58519,80,10.177.71.215,OCSP
13860,tcp,222.199.191.38,58685,443,10.177.71.215,HTTPS
14117,udp,202.120.224.26,49895,53,10.177.71.215,DNS
14189,udp,61.129.42.6,55533,53,10.177.71.215,DNS
14225,udp,202.120.224.26,55533,53,10.177.71.215,DNS
14271,udp,202.120.224.26,53235,53,10.177.71.215,DNS
14291,tcp,182.61.200.7,58638,443,10.177.71.215,百度
14350,udp,34.149.100.209,64252,443,10.177.71.215,QUIC
14457,tcp,182.61.200.6,58671,443,10.177.71.215,百度
14661,tcp,182.61.200.7,58660,443,10.177.71.215,百度
14718,tcp,182.61.200.56,58695,443,10.177.71.215,百度
15113,udp,202.120.224.26,52994,53,10.177.71.215,DNS
15733,tcp,58.205.221.201,58639,80,10.177.71.215,OCSP
15783,tcp,59.78.173.35,58653,443,10.177.71.215,HTTPS
15787,tcp,58.205.221.201,58643,80,10.177.71.215,OCSP
15821,tcp,61.147.232.38,58657,80,10.177.71.215,OCSP
15884,tcp,203.208.40.98,58674,80,10.177.71.215,OCSP
15934,tcp,222.199.191.35,58686,443,10.177.71.215,HTTPS
15952,tcp,59.78.173.35,58651,443,10.177.71.215,HTTPS
15964,tcp,34.107.141.31,58531,443,10.177.71.215,火狐通用协议
15976,tcp,59.78.173.35,58656,443,10.177.71.215,好看视频
16047,tcp,54.201.215.5,58844,443,10.177.71.215,HTTPS
16102,tcp,34.117.237.239,58515,443,10.177.71.215,火狐通用协议
16105,tcp,34.117.65.55,58523,443,10.177.71.215,火狐通用协议
16116,tcp,34.120.208.123,58517,443,10.177.71.215,火狐通用协议
16133,tcp,152.195.38.76,58719,80,10.177.71.215,OCSP
16148,tcp,152.195.38.76,58532,80,10.177.71.215,OCSP
16184,tcp,34.107.221.82,58518,80,10.177.71.215,火狐通用协议
16194,tcp,34.107.221.82,58513,80,10.177.71.215,火狐通用协议
16379,tcp,23.200.74.40,58764,80,10.177.71.215,OCSP
16450,udp,202.120.224.26,63280,53,10.177.71.215,DNS
16452,udp,202.120.224.26,61847,53,10.177.71.215,DNS
16476,udp,202.120.224.26,52110,53,10.177.71.215,DNS
16497,udp,202.120.224.26,65523,53,10.177.71.215,DNS
16551,tcp,13.107.42.12,58885,443,10.177.71.215,Microsoft通用协议
16684,tcp,13.107.42.12,58887,443,10.177.71.215,OneDrive
16952,udp,202.120.224.26,63092,53,10.177.71.215,DNS
17015,tcp,52.109.56.83,59028,443,10.177.71.215,Microsoft_Office
17097,tcp,52.89.203.90,58927,443,10.177.71.215,火狐通用协议
17379,tcp,23.7.163.44,58843,443,10.177.71.215,MailRu
17382,tcp,23.7.163.44,58842,443,10.177.71.215,MailRu
17392,tcp,152.195.38.76,58521,80,10.177.71.215,OCSP
17443,tcp,115.231.186.132,58724,443,10.177.71.215,HTTPS
17444,tcp,121.194.10.213,58717,443,10.177.71.215,HTTPS
17555,tcp,20.197.71.89,58880,443,10.177.71.215,OneDrive
17556,tcp,13.107.42.12,58360,443,10.177.71.215,SSL
17557,tcp,120.46.209.149,58734,443,10.177.71.215,CSDN
17558,tcp,20.189.173.1,58862,443,10.177.71.215,Microsoft通用协议
17559,tcp,52.89.68.105,59082,443,10.177.71.215,HTTPS
17560,tcp,34.160.144.191,58767,443,10.177.71.215,火狐通用协议
17561,tcp,120.46.209.149,58745,443,10.177.71.215,CSDN
17562,udp,202.120.224.26,56213,53,10.177.71.215,DNS
17563,tcp,35.244.181.201,58994,443,10.177.71.215,火狐通用协议
17564,tcp,120.46.209.149,58739,443,10.177.71.215,CSDN
17565,tcp,23.185.0.4,58826,443,10.177.71.215,HTTPS
17566,tcp,99.84.140.81,58787,443,10.177.71.215,谷歌数据统计
17567,tcp,117.147.212.164,58737,443,10.177.71.215,CSDN
17568,tcp,151.101.76.176,58831,443,10.177.71.215,HTTPS
17569,tcp,35.186.227.140,58534,443,10.177.71.215,火狐通用协议
17570,tcp,23.200.74.241,58830,443,10.177.71.215,MailRu
17571,udp,61.129.42.6,56213,53,10.177.71.215,DNS
17572,tcp,34.149.100.209,58795,443,10.177.71.215,火狐通用协议
17573,tcp,13.107.42.12,58357,443,10.177.71.215,SSL
17574,tcp,52.182.143.211,58928,443,10.177.71.215,Microsoft通用协议
17575,tcp,20.197.71.89,57155,443,10.177.71.215,OneDrive
17576,tcp,34.117.65.55,58526,443,10.177.71.215,火狐通用协议
17577,tcp,20.197.71.89,57167,443,10.177.71.215,OneDrive
17578,tcp,152.195.38.76,58996,80,10.177.71.215,OCSP
